text,label
Where is your fuel filter on your lincoln ls 2000 ?,1
How much does water a watermelon have ?,0
What experience would you need to become a pediatrician ?,1
What is the state bird of dominica ?,1
How do you clean mold mildew from tile ?,1
Why is breast cancer awareness month important to people ?,1
What are the 3 rivers that had provide for the people in mesopotamia ?,0
What suports the big bang theory ?,0
What the name of the monkey on the lion king ?,0
How many natural isotopes does iron have ?,1
About jugoslavija currency and how to transfer ?,0
Can you be vaccinated for Malaria ?,1
What is your salary as a meteorologist ?,1
What do you call a doctor that treats heart problem ?,0
How much bankers get paid ?,0
Are people who live in chile called chilean 's ?,0
10 American Christmas traditions ?,0
How many candle holders on a menorah ?,1
Where is the blinker relay on grand prix ?,1
What are the sample sentence far pragmatic ?,0
How do you remove salt from shoes ?,1
What desieases do cows get ?,0
What are interesting facts about Confucianism ?,1
What is the dominant religion in Scandinavia ?,1
What is the society expect from an engineer ?,0
What is common between fermentation and cellular respiration ?,1
How did von gogh die ?,0
The reason why rhode island was founded ?,0
How much does a professional pianist earn in one gig ?,1
Where is kodaks camera made ?,0
What are the roles of Congress in your three branch government ?,1
How many landforms are in mississippi ?,1
What is the difference budding and fragmentation ?,1
Where is a snowstorm likely to happen ?,1
How much is an 1821-o silver morgan dollar coin worth ?,1
What are their salamanders kind ?,0
How do snakes protect themself ?,0
What is neonatal anatomy ?,1
What is needed to fly to hawaii ?,1
Year round climate in the Panama ?,0
Who descover the buzzer ?,0
Where is the continent of Liechtenstein ?,1
As a child did jacques cartier have any hobbies ?,1
What are the uses for a burette ?,1
Where can you fine losts of infomation about mexico at ?,0
Where is the headquarters for Target Corp ?,1
The five largest cities and there population of oklahoma ?,0
What is the value off your 1982 20 pence coin ?,1
Are moles ugly on your face ?,1
Can you buy a turtle at petco ?,1
The chloride ion is an example of a ?,0
Where is kim living at ?,1
What is its form of goverment ?,0
Who invented the modern plumbing ?,0
What is flo rida full name ?,0
What countries are near Denmark ?,1
City in which the constitutional covention was held ?,0
How many children in Russia ?,0
What kind of degree do you need to become an immgration lawyer ?,1
What are some adaptions of sea anomene ?,0
What is the law of rotational inertia ?,1
What is kitchen counter height ?,1
What is the native animal for new zealand ?,1
How do plovers eat ?,1
How many seats there are in lok sabha ?,0
What is 159 cm in ft ?,1
Ships that vespucci had on his voyages ?,1
1cm how many meter ?,0
What is the history of pantomina de sorsogon folk dance ?,1
How many pairs of chromosomes are in each white blood cell ?,1
How many teams where in the NHL when started ?,0
How far away from rome to london ?,0
What is the name of the river in dublin ?,1
How many members were in the warsaw pact ?,1
What can make your semen taste better ?,1
Where is london marie from ?,1
Assignment of responsibility ?,0
How much do freshwater catfish weigh ?,1
Table sugar and table salt are mixtures ?,0
When did canada become it 's own nation ?,1
Are dell computer IBM compatible computer ?,0
What did the thirteenth amendement accomplish ?,1
Who invented friction matches ?,1
Who discovered the earth 's atmosphere and when ?,1
What is the most popular dish in zimbabwe and why ?,1
What distinguishes on biom from anoher ?,0
Where did john adams stand on the stand on the issue of slavery ?,0
Number to Domino Pizza in Atlantic City ?,0
What type of phylum is Anemone in ?,1
What are some codes to free realms ?,1
What are some animals in estonia ?,1
How much do clinical psychiatrist make ?,1
What is the habitat of the locust and no unnicorns ?,0
What was the name of anne frank ?,1
What is the three lowest population countries ?,1
Asias largest mountain ?,0
How many people uffer from amnesia ?,0
Where did koala get it 's name ?,1
Martha dandridge 's kids names ?,0
What artists were part of the Abstract movement ?,1
How can you be effective team ?,0
Where is the o2 sensor in a 93 cadillac sedan devile ?,1
How many nanograms ar in a milligram ?,0
What is kilaueas lava chaacterisicks ?,0
How many ounces in a medium cup at dunkin donuts ?,1
What are the literacy rates in Israel ?,1
What were the advantages of being apprentice ?,0
How much do you need to go to new york ?,0
How can people die by drugs ?,1
Are metalloids shapeable ?,1
How many centimetres are thre in 5 feet 10 inches ?,0
Are sapphires inorganic ?,1
Is jesse mccartney single now in 2008 ?,0
What isthe state economy of Pennsylvania ?,0
What is fiji 's climate and terrain ?,1
What religons found in jamaica ?,0
What are computer virus and some types and examples ?,1
What is unique about copper butterflies ?,1
Wiki awnsers on how to beat early poptropica ?,0
How many tons in 2.4 metric tons ?,1
City of london population ?,0
The average for a grade 8 girl ?,0
What are isaac newton 's achivements ?,1
Senate eligibility ?,0
What moves can pigeotto learn ?,0
The world record for the larges pumpkin is ?,0
What moves does buterfree learn ?,0
Has the 13 amendment been challenged in the supreme court ?,0
What are the sailor scouts real names ?,0
Where is the second snowiest place in america ?,1
What is the purpose of the rotator cuff ?,1
How many type of cyber crime ?,0
What natural features does bangladesh have ?,1
What are californias 2 senators ?,0
What is the salarie for a pro basketball player ?,0
What factors for 84 ?,0
How do you use wattles in a sentence ?,1
Names of alll the different gases ?,0
How much food energy is received from saturated fats ?,1
What did cigarettes cost in 1990 ?,1
Why were charles lindbergh and amelia earhart american heros ?,1
How much do australian firefighters make a year ?,1
What is speical about saturn ?,1
Population in lebanon ?,0
How many calories in low mosit string chesse ?,0
How much is central air conditioning in a 2000 sp ft home cost ?,0
What are the qualities and characteristics of entrepreneurs ?,1
How do you calcualte the percent by mass ?,1
What is the history of neew york ?,0
How many calories are in one litre milk ?,0
Show you the color mauve ?,0
Paul digiovannis birthday boys like girls ?,0
What are the main structure of an eye ?,0
Richest in complex carbohydrates ?,0
Where was nelson madels born ?,1
What is the size of the star procycon ?,1
How long does it take to become a robotic engineer ?,1
Where are eclaires from ?,1
Who developed the UNIX ?,1
What is the piranha oxygen level ?,0
Things about castles in wales ?,0
What is a orthepedist ?,0
Origin for christians how and where they began ?,0
How muc is a 1958 nickel worth ?,0
What talent agency does ashley tisdale have ?,0
What does the name Glen mean and what orgin ?,0
The difference between a grand jury and a trial jury ?,1
Why does milk sour and what happens ?,1
Who delivered the Ghettysburg Adress ?,1
Where could you get suicoon in fire red ?,1
How do you make the galactic grunt run in diamond ?,0
What is the measurments of a king size quilt ?,0
What is the time difference between arizona and rome italy ?,1
What kind of precipitation is there in the grassland ?,1
What is the timing for 1994 mazda 626 ?,0
What is air conditioning condenser ?,0
How can you tel if a cat is pregnant ?,0
Ow much does a bank teller make at wachovia ?,0
Level of criminal categories of crime ?,0
What is shane dawson email ?,0
How did Stalin maintain his type of control ?,1
What chinese society promoted taoism ?,1
What are the employment prospects of a Concert PIanist ?,0
What is the idea of the tragedy of the commons ?,1
What 3 things that burn in a much fire ?,0
Where is coal found in bc ?,1
How long does it take for your skin to peel when your deseased ?,0
Where is the battery on a bmw 1998 328i ?,1
Is copenhagen an entropot ?,1
Is Micheal Phelps the best swimmer ever ?,1
What particular style of art did Van Gogh use ?,1
How do you get rid of a fungal skin infection on a horse ?,1
What is the holidays of judaism ?,0
Where lives the manatees ?,0
What is the population of El paso tx between 2000-2009 ?,1
What is the predatorprey relationship of buffalo ?,0
How muvh does the statue of liberty weight ?,0
The most europian team soccer champian ?,0
What are the diffrerent kinds of political parties ?,1
What iss the oops factor ?,0
Where is the black hills ?,1
What are the use of diorite ?,0
Famous denmark people ?,0
Where does mold grow the best on bread ?,1
Remove underarm stubble ?,0
Structural formula of the oleic acid and glycerol ?,0
How many calories ar in an apple ?,0
How many tattoos does lady gagag have ?,1
What is movement in art ?,1
Stopping and re-starting beta blockers ?,0
What happened at Guernica and how did it influence pablo picasso ?,1
The widest tree in the world ?,0
What is the semipermeable membrane in an organism ?,1
Reset computer toshiba A 100-504 ?,0
Do don bradman like to play cricket ?,0
What is the 2nd highest mountain in the in the world ?,0
Can you substitute something for one egg ?,1
29 What does double taxation mean ?,1
What year did the smiley faces begin ?,1
The antiwar of 1960s was ?,0
What is different between language and dialect ?,1
What is the habitat of protozoa ?,1
Does mass have a relationship or on inertia ?,0
What of cheek cell is the nucleus ?,0
Medical term for lock-jaw ?,0
What is taiga 's temperture ?,0
Colonial virginia democracy ?,0
What is some of the population in south carolina ?,0
Why is your girlfriens vagina getting so loose ?,0
How much money do Dermatologists earn a year in canada ?,1
How many hours flying from sydney to dubai ?,0
Does kristen stewart and taylor lautner dating ?,0
How can you help an emo friend ?,1
First pick in 1998 nba draft ?,0
